LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
NLD	HOUSECOST	RENT	IDX2015	Q	1972-Q4	16.01574259	
NLD	HOUSECOST	RENT	IDX2015	Q	1973-Q1	16.40023877	
NLD	HOUSECOST	RENT	IDX2015	Q	1973-Q2	16.92697837	
NLD	HOUSECOST	RENT	IDX2015	Q	1973-Q3	17.22726707	
NLD	HOUSECOST	RENT	IDX2015	Q	1973-Q4	17.57217258	
NLD	HOUSECOST	RENT	IDX2015	Q	1974-Q1	17.98412061	
NLD	HOUSECOST	RENT	IDX2015	Q	1974-Q2	18.28263306	
NLD	HOUSECOST	RENT	IDX2015	Q	1974-Q3	18.59459431	
NLD	HOUSECOST	RENT	IDX2015	Q	1974-Q4	18.95217014	
NLD	HOUSECOST	RENT	IDX2015	Q	1975-Q1	19.32396866	
NLD	HOUSECOST	RENT	IDX2015	Q	1975-Q2	18.73387502	
NLD	HOUSECOST	RENT	IDX2015	Q	1975-Q3	20.45115902	
NLD	HOUSECOST	RENT	IDX2015	Q	1975-Q4	20.71072249	
NLD	HOUSECOST	RENT	IDX2015	Q	1976-Q1	21.21507584	
NLD	HOUSECOST	RENT	IDX2015	Q	1976-Q2	22.23776936	
NLD	HOUSECOST	RENT	IDX2015	Q	1976-Q3	22.31665441	
NLD	HOUSECOST	RENT	IDX2015	Q	1976-Q4	22.62430377	
NLD	HOUSECOST	RENT	IDX2015	Q	1977-Q1	22.99207246	
NLD	HOUSECOST	RENT	IDX2015	Q	1977-Q2	24.07010805	
NLD	HOUSECOST	RENT	IDX2015	Q	1977-Q3	23.82937148	
NLD	HOUSECOST	RENT	IDX2015	Q	1977-Q4	24.11270823	
NLD	HOUSECOST	RENT	IDX2015	Q	1978-Q1	24.502758	
NLD	HOUSECOST	RENT	IDX2015	Q	1978-Q2	24.39792323	
NLD	HOUSECOST	RENT	IDX2015	Q	1978-Q3	25.6567182	
NLD	HOUSECOST	RENT	IDX2015	Q	1978-Q4	26.08583952	
NLD	HOUSECOST	RENT	IDX2015	Q	1979-Q1	26.43814879	
NLD	HOUSECOST	RENT	IDX2015	Q	1979-Q2	26.68201165	
NLD	HOUSECOST	RENT	IDX2015	Q	1979-Q3	27.2344008	
NLD	HOUSECOST	RENT	IDX2015	Q	1979-Q4	27.72368374	
NLD	HOUSECOST	RENT	IDX2015	Q	1980-Q1	28.15164504	
NLD	HOUSECOST	RENT	IDX2015	Q	1980-Q2	28.5909876	
NLD	HOUSECOST	RENT	IDX2015	Q	1980-Q3	29.14351877	
NLD	HOUSECOST	RENT	IDX2015	Q	1980-Q4	29.69970917	
NLD	HOUSECOST	RENT	IDX2015	Q	1981-Q1	30.22254953	
NLD	HOUSECOST	RENT	IDX2015	Q	1981-Q2	30.65614874	
NLD	HOUSECOST	RENT	IDX2015	Q	1981-Q3	31.54417837	
NLD	HOUSECOST	RENT	IDX2015	Q	1981-Q4	32.09687828	
NLD	HOUSECOST	RENT	IDX2015	Q	1982-Q1	32.71228529	
NLD	HOUSECOST	RENT	IDX2015	Q	1982-Q2	33.10181645	
NLD	HOUSECOST	RENT	IDX2015	Q	1982-Q3	34.46783027	
NLD	HOUSECOST	RENT	IDX2015	Q	1982-Q4	35.01394706	
NLD	HOUSECOST	RENT	IDX2015	Q	1983-Q1	35.17723551	
NLD	HOUSECOST	RENT	IDX2015	Q	1983-Q2	35.53431906	
NLD	HOUSECOST	RENT	IDX2015	Q	1983-Q3	36.11753822	
NLD	HOUSECOST	RENT	IDX2015	Q	1983-Q4	36.62792768	
NLD	HOUSECOST	RENT	IDX2015	Q	1984-Q1	37.20947174	
NLD	HOUSECOST	RENT	IDX2015	Q	1984-Q2	37.52477833	
NLD	HOUSECOST	RENT	IDX2015	Q	1984-Q3	37.64063116	
NLD	HOUSECOST	RENT	IDX2015	Q	1984-Q4	38.0955511	
NLD	HOUSECOST	RENT	IDX2015	Q	1985-Q1	38.53322936	
NLD	HOUSECOST	RENT	IDX2015	Q	1985-Q2	38.79139683	
NLD	HOUSECOST	RENT	IDX2015	Q	1985-Q3	38.99103915	
NLD	HOUSECOST	RENT	IDX2015	Q	1985-Q4	39.3762925	
NLD	HOUSECOST	RENT	IDX2015	Q	1986-Q1	39.67677403	
NLD	HOUSECOST	RENT	IDX2015	Q	1986-Q2	39.90953179	
NLD	HOUSECOST	RENT	IDX2015	Q	1986-Q3	39.85651584	
NLD	HOUSECOST	RENT	IDX2015	Q	1986-Q4	40.20998061	
NLD	HOUSECOST	RENT	IDX2015	Q	1987-Q1	40.510037	
NLD	HOUSECOST	RENT	IDX2015	Q	1987-Q2	40.7554699	
NLD	HOUSECOST	RENT	IDX2015	Q	1987-Q3	40.73699767	
NLD	HOUSECOST	RENT	IDX2015	Q	1987-Q4	41.07616162	
NLD	HOUSECOST	RENT	IDX2015	Q	1988-Q1	41.36163898	
NLD	HOUSECOST	RENT	IDX2015	Q	1988-Q2	41.63802487	
NLD	HOUSECOST	RENT	IDX2015	Q	1988-Q3	41.93475851	
NLD	HOUSECOST	RENT	IDX2015	Q	1988-Q4	42.23191538	
NLD	HOUSECOST	RENT	IDX2015	Q	1989-Q1	42.5364454	
NLD	HOUSECOST	RENT	IDX2015	Q	1989-Q2	42.86924268	
NLD	HOUSECOST	RENT	IDX2015	Q	1989-Q3	43.14030967	
NLD	HOUSECOST	RENT	IDX2015	Q	1989-Q4	43.44769635	
NLD	HOUSECOST	RENT	IDX2015	Q	1990-Q1	43.809263	
NLD	HOUSECOST	RENT	IDX2015	Q	1990-Q2	44.24414723	
NLD	HOUSECOST	RENT	IDX2015	Q	1990-Q3	44.35115902	
NLD	HOUSECOST	RENT	IDX2015	Q	1990-Q4	44.70193858	
NLD	HOUSECOST	RENT	IDX2015	Q	1991-Q1	45.16201314	
NLD	HOUSECOST	RENT	IDX2015	Q	1991-Q2	45.67543501	
NLD	HOUSECOST	RENT	IDX2015	Q	1991-Q3	46.55624861	
NLD	HOUSECOST	RENT	IDX2015	Q	1991-Q4	47.033225	
NLD	HOUSECOST	RENT	IDX2015	Q	1992-Q1	47.57963153	
NLD	HOUSECOST	RENT	IDX2015	Q	1992-Q2	48.19456202	
NLD	HOUSECOST	RENT	IDX2015	Q	1992-Q3	49.01199816	
NLD	HOUSECOST	RENT	IDX2015	Q	1992-Q4	49.5882036	
NLD	HOUSECOST	RENT	IDX2015	Q	1993-Q1	50.16569319	
NLD	HOUSECOST	RENT	IDX2015	Q	1993-Q2	50.82167816	
NLD	HOUSECOST	RENT	IDX2015	Q	1993-Q3	51.59326436	
NLD	HOUSECOST	RENT	IDX2015	Q	1993-Q4	52.19877138	
NLD	HOUSECOST	RENT	IDX2015	Q	1994-Q1	52.77520274	
NLD	HOUSECOST	RENT	IDX2015	Q	1994-Q2	53.40415364	
NLD	HOUSECOST	RENT	IDX2015	Q	1994-Q3	54.09048188	
NLD	HOUSECOST	RENT	IDX2015	Q	1994-Q4	54.76699944	
NLD	HOUSECOST	RENT	IDX2015	Q	1995-Q1	55.58610576	
NLD	HOUSECOST	RENT	IDX2015	Q	1995-Q2	56.24025355	
NLD	HOUSECOST	RENT	IDX2015	Q	1995-Q3	56.74974452	
NLD	HOUSECOST	RENT	IDX2015	Q	1995-Q4	57.36754933	
NLD	HOUSECOST	RENT	IDX2015	Q	1996-Q1	57.94241701	
NLD	HOUSECOST	RENT	IDX2015	Q	1996-Q2	58.52936694	
NLD	HOUSECOST	RENT	IDX2015	Q	1996-Q3	59.17634512	
NLD	HOUSECOST	RENT	IDX2015	Q	1996-Q4	59.77187093	
NLD	HOUSECOST	RENT	IDX2015	Q	1997-Q1	60.28407619	
NLD	HOUSECOST	RENT	IDX2015	Q	1997-Q2	60.83833645	
NLD	HOUSECOST	RENT	IDX2015	Q	1997-Q3	61.4836892	
NLD	HOUSECOST	RENT	IDX2015	Q	1997-Q4	62.05389817	
NLD	HOUSECOST	RENT	IDX2015	Q	1998-Q1	62.57704443	
NLD	HOUSECOST	RENT	IDX2015	Q	1998-Q2	63.09845007	
NLD	HOUSECOST	RENT	IDX2015	Q	1998-Q3	63.59583525	
NLD	HOUSECOST	RENT	IDX2015	Q	1998-Q4	64.14867024	
NLD	HOUSECOST	RENT	IDX2015	Q	1999-Q1	64.66034672	
NLD	HOUSECOST	RENT	IDX2015	Q	1999-Q2	65.15618589	
NLD	HOUSECOST	RENT	IDX2015	Q	1999-Q3	65.54643427	
NLD	HOUSECOST	RENT	IDX2015	Q	1999-Q4	66.07703312	
NLD	HOUSECOST	RENT	IDX2015	Q	2000-Q1	66.57125375	
NLD	HOUSECOST	RENT	IDX2015	Q	2000-Q2	67.05979961	
NLD	HOUSECOST	RENT	IDX2015	Q	2000-Q3	67.24658849	
NLD	HOUSECOST	RENT	IDX2015	Q	2000-Q4	67.76235815	
NLD	HOUSECOST	RENT	IDX2015	Q	2001-Q1	68.25106691	
NLD	HOUSECOST	RENT	IDX2015	Q	2001-Q2	68.7388167	
NLD	HOUSECOST	RENT	IDX2015	Q	2001-Q3	69.11007436	
NLD	HOUSECOST	RENT	IDX2015	Q	2001-Q4	69.62004203	
NLD	HOUSECOST	RENT	IDX2015	Q	2002-Q1	70.11501385	
NLD	HOUSECOST	RENT	IDX2015	Q	2002-Q2	70.61573867	
NLD	HOUSECOST	RENT	IDX2015	Q	2002-Q3	71.11129989	
NLD	HOUSECOST	RENT	IDX2015	Q	2002-Q4	71.63794758	
NLD	HOUSECOST	RENT	IDX2015	Q	2003-Q1	72.14263491	
NLD	HOUSECOST	RENT	IDX2015	Q	2003-Q2	72.63759041	
NLD	HOUSECOST	RENT	IDX2015	Q	2003-Q3	73.42411663	
NLD	HOUSECOST	RENT	IDX2015	Q	2003-Q4	73.95565805	
NLD	HOUSECOST	RENT	IDX2015	Q	2004-Q1	74.46083034	
NLD	HOUSECOST	RENT	IDX2015	Q	2004-Q2	74.94846001	
NLD	HOUSECOST	RENT	IDX2015	Q	2004-Q3	75.69021964	
NLD	HOUSECOST	RENT	IDX2015	Q	2004-Q4	76.22049001	
NLD	HOUSECOST	RENT	IDX2015	Q	2005-Q1	76.70911435	
NLD	HOUSECOST	RENT	IDX2015	Q	2005-Q2	77.17339519	
NLD	HOUSECOST	RENT	IDX2015	Q	2005-Q3	77.27780152	
NLD	HOUSECOST	RENT	IDX2015	Q	2005-Q4	77.77968895	
NLD	HOUSECOST	RENT	IDX2015	Q	2006-Q1	78.24099229	
NLD	HOUSECOST	RENT	IDX2015	Q	2006-Q2	78.7023949	
NLD	HOUSECOST	RENT	IDX2015	Q	2006-Q3	79.41316419	
NLD	HOUSECOST	RENT	IDX2015	Q	2006-Q4	79.90344862	
NLD	HOUSECOST	RENT	IDX2015	Q	2007-Q1	80.33586233	
NLD	HOUSECOST	RENT	IDX2015	Q	2007-Q2	80.80386851	
NLD	HOUSECOST	RENT	IDX2015	Q	2007-Q3	80.51859954	
NLD	HOUSECOST	RENT	IDX2015	Q	2007-Q4	81.00166962	
NLD	HOUSECOST	RENT	IDX2015	Q	2008-Q1	81.42032814	
NLD	HOUSECOST	RENT	IDX2015	Q	2008-Q2	81.89214519	
NLD	HOUSECOST	RENT	IDX2015	Q	2008-Q3	82.09470488	
NLD	HOUSECOST	RENT	IDX2015	Q	2008-Q4	82.57282179	
NLD	HOUSECOST	RENT	IDX2015	Q	2009-Q1	83.00116321	
NLD	HOUSECOST	RENT	IDX2015	Q	2009-Q2	83.47110398	
NLD	HOUSECOST	RENT	IDX2015	Q	2009-Q3	84.41757513	
NLD	HOUSECOST	RENT	IDX2015	Q	2009-Q4	84.89015768	
NLD	HOUSECOST	RENT	IDX2015	Q	2010-Q1	85.35287598	
NLD	HOUSECOST	RENT	IDX2015	Q	2010-Q2	85.82194123	
NLD	HOUSECOST	RENT	IDX2015	Q	2010-Q3	85.80650617	
NLD	HOUSECOST	RENT	IDX2015	Q	2010-Q4	86.25867662	
NLD	HOUSECOST	RENT	IDX2015	Q	2011-Q1	86.78569633	
NLD	HOUSECOST	RENT	IDX2015	Q	2011-Q2	87.28367785	
NLD	HOUSECOST	RENT	IDX2015	Q	2011-Q3	87.29442208	
NLD	HOUSECOST	RENT	IDX2015	Q	2011-Q4	87.75620375	
NLD	HOUSECOST	RENT	IDX2015	Q	2012-Q1	88.36804623	
NLD	HOUSECOST	RENT	IDX2015	Q	2012-Q2	88.93857463	
NLD	HOUSECOST	RENT	IDX2015	Q	2012-Q3	89.67492603	
NLD	HOUSECOST	RENT	IDX2015	Q	2012-Q4	90.21845311	
NLD	HOUSECOST	RENT	IDX2015	Q	2013-Q1	90.91749675	
NLD	HOUSECOST	RENT	IDX2015	Q	2013-Q2	91.54339108	
NLD	HOUSECOST	RENT	IDX2015	Q	2013-Q3	93.74465135	
NLD	HOUSECOST	RENT	IDX2015	Q	2013-Q4	94.39446083	
NLD	HOUSECOST	RENT	IDX2015	Q	2014-Q1	95.141581	
NLD	HOUSECOST	RENT	IDX2015	Q	2014-Q2	95.78806141	
NLD	HOUSECOST	RENT	IDX2015	Q	2014-Q3	97.77706784	
NLD	HOUSECOST	RENT	IDX2015	Q	2014-Q4	98.51328975	
NLD	HOUSECOST	RENT	IDX2015	Q	2015-Q1	99.23587402	
NLD	HOUSECOST	RENT	IDX2015	Q	2015-Q2	99.83790561	
NLD	HOUSECOST	RENT	IDX2015	Q	2015-Q3	100.1883062	
NLD	HOUSECOST	RENT	IDX2015	Q	2015-Q4	100.7379142	
NLD	HOUSECOST	RENT	IDX2015	Q	2016-Q1	101.3918754	
NLD	HOUSECOST	RENT	IDX2015	Q	2016-Q2	101.9692485	
NLD	HOUSECOST	RENT	IDX2015	Q	2016-Q3	102.1628127	
NLD	HOUSECOST	RENT	IDX2015	Q	2016-Q4	102.8160634	
NLD	HOUSECOST	RENT	IDX2015	Q	2017-Q1	103.4063163	
NLD	HOUSECOST	RENT	IDX2015	Q	2017-Q2	103.999239	
NLD	HOUSECOST	RENT	IDX2015	Q	2017-Q3	103.838598	
NLD	HOUSECOST	RENT	IDX2015	Q	2017-Q4	104.4558468	
NLD	HOUSECOST	RENT	IDX2015	Q	2018-Q1	105.0279469	
NLD	HOUSECOST	RENT	IDX2015	Q	2018-Q2	105.6527089	
NLD	HOUSECOST	RENT	IDX2015	Q	2018-Q3	106.2388939	
NLD	HOUSECOST	RENT	IDX2015	Q	2018-Q4	106.9004503	
NLD	HOUSECOST	RENT	IDX2015	Q	2019-Q1	107.4871936	
NLD	HOUSECOST	RENT	IDX2015	Q	2019-Q2	108.1426262	
NLD	HOUSECOST	RENT	IDX2015	Q	2019-Q3	108.9610796	
NLD	HOUSECOST	RENT	IDX2015	Q	2019-Q4	109.6091007	
NLD	HOUSECOST	RENT	IDX2015	Q	2020-Q1	110.2224479	
NLD	HOUSECOST	RENT	IDX2015	Q	2020-Q2	110.8899436	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q1	1.869948246	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q2	1.875659245	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q3	1.891944726	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1970-Q4	1.925405707	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q1	1.986049023	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q2	2.058978975	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q3	2.141590007	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1971-Q4	2.222411374	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q1	2.28599396	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q2	2.348967449	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q3	2.417088843	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1972-Q4	2.512549459	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q1	2.635451655	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q2	2.846778366	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q3	3.121193904	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1973-Q4	3.437472888	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q1	3.837559458	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q2	4.126883039	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q3	4.352238503	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1974-Q4	4.501334032	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q1	4.535372696	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q2	4.576917611	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q3	4.610585233	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1975-Q4	4.663447871	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q1	4.752249662	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q2	4.863834781	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q3	4.98522256	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1976-Q4	5.095379906	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q1	5.189058255	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q2	5.241190498	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q3	5.269167268	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1977-Q4	5.286995296	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q1	5.289215696	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q2	5.324742971	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q3	5.376033557	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1978-Q4	5.440115773	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q1	5.514300687	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q2	5.593637287	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q3	5.68205546	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1979-Q4	5.785365351	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q1	5.913499407	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q2	6.056737429	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q3	6.277434432	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1980-Q4	6.498266867	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q1	6.76783623	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q2	7.301718053	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q3	7.878698456	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1981-Q4	8.54767102	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q1	9.276307527	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q2	9.999701941	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q3	10.25418132	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1982-Q4	10.50970911	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q1	10.64992045	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q2	10.80344727	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q3	11.09515595	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1983-Q4	11.48236625	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q1	11.87479537	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q2	12.24197633	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q3	12.60459779	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1984-Q4	12.97350627	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q1	13.41328447	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q2	13.91656885	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q3	14.46881227	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1985-Q4	14.94019256	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q1	15.21916019	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q2	15.4318503	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q3	15.7833734	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1986-Q4	16.12445971	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q1	17.01135194	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q2	17.8670325	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q3	18.7426501	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1987-Q4	19.62778233	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q1	20.14886724	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q2	20.74997533	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q3	20.88148743	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1988-Q4	21.03846295	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q1	21.53459669	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q2	21.74935601	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q3	22.14261791	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1989-Q4	22.57720938	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q1	23.02122906	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q2	23.28012203	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q3	23.28310947	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1990-Q4	23.21730744	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q1	22.75474783	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q2	22.54221675	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q3	22.68704535	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1991-Q4	22.65176349	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q1	22.46498403	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q2	22.82560198	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q3	22.92472182	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1992-Q4	23.06146398	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q1	23.18447249	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q2	23.43866722	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q3	23.8737466	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1993-Q4	24.5388761	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q1	25.72905609	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q2	26.65445769	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q3	27.48409226	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1994-Q4	28.13812395	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q1	28.41021339	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q2	29.0123064	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q3	29.90117027	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1995-Q4	30.63901503	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q1	31.7486717	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q2	32.37951807	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q3	32.52330648	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1996-Q4	33.10417936	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q1	33.91413752	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q2	34.39070278	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q3	34.6236712	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1997-Q4	34.69414443	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q1	33.99889062	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q2	33.53798069	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q3	33.7248468	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1998-Q4	33.88994402	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q1	34.15509291	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q2	34.55203919	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q3	34.62931251	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	1999-Q4	34.6592104	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q1	34.42597333	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q2	34.48776934	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q3	34.33943116	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2000-Q4	34.25248241	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q1	34.41462258	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q2	34.74415944	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q3	35.16892453	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2001-Q4	35.74594326	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q1	36.81425709	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q2	37.97875388	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q3	39.30947222	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2002-Q4	40.69812981	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q1	42.54165129	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q2	44.40319298	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q3	47.53783581	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2003-Q4	50.57185728	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q1	52.38696665	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q2	53.81613091	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q3	55.08859516	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2004-Q4	56.80076205	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q1	59.02676835	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q2	61.20603988	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q3	63.31111753	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2005-Q4	65.42845181	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q1	66.34616405	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q2	67.40158428	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q3	69.14550973	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2006-Q4	71.25005658	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q1	73.96894469	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q2	76.43734521	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q3	76.86590974	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2007-Q4	76.70004044	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2008-Q1	76.10880899	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2008-Q2	73.02699283	
NZL	HOUSECOST	NOMINAL	IDX2015	Q	2008-Q3	71.66115524	
